baths,beds,contentLen,craigId,date,latitude,link,longitude,numPic,postDate,price,reposts,size,title,updateDate,zipcode
1.0,0,12,6850439776,Mar 25,47.5746,https://seattle.craigslist.org/see/apa/d/seattle-sleek-urban-one-bedroom-with/6850439776.html,-122.3934,12,"2019-03-25T17:09:44-0700,2019-03-25T17:09:44-0700",1905,0,631,"Sleek urban one bedroom with all appliances, w/d in home!","2019-03-25T17:09:44-0700,2019-03-25T17:09:44-0700",
1.0,1,43,6850411070,Mar 25,47.600752,https://seattle.craigslist.org/see/apa/d/seattle-newly-renovated-one-bedroom-apt/6850411070.html,-122.325747,8,"2019-03-25T16:30:21-0700,2019-03-25T16:30:21-0700",1799,0,627,Newly Renovated One Bedroom Apt. | Balcony + Storage | Fireplace,"2019-03-25T16:30:21-0700,2019-03-25T16:30:21-0700",
1.0,2,4,6850410833,Mar 25,47.6478,https://seattle.craigslist.org/see/apa/d/bainbridge-island-walking-distance-to/6850410833.html,-122.538,24,"2019-03-25T16:30:04-0700,2019-03-25T16:30:04-0700",1650,0,854,Walking Distance to Ferry!,"2019-03-25T16:30:04-0700,2019-03-25T16:30:04-0700",
1.0,1,44,6850382838,Mar 25,47.490021,https://seattle.craigslist.org/see/apa/d/seattle-dream-floorplan-1-bedroom/6850382838.html,-122.247433,3,"2019-03-25T15:52:38-0700,2019-03-25T15:52:38-0700",999,0,,Dream floorplan!!! 1 bedroom,"2019-03-25T15:52:38-0700,2019-03-25T15:52:38-0700",
1.0,1,23,6844484626,Mar 25,47.668783,https://seattle.craigslist.org/see/apa/d/seattle-1bed-1bath-recycling-center-on/6844484626.html,-122.388578,14,"2019-03-18T12:06:11-0700,2019-03-18T12:06:11-0700,2019-03-25T15:51:33-0700",2100,0,696,"1bed & 1bath, Recycling center on every level, Pantries","2019-03-18T12:06:11-0700,2019-03-18T12:06:11-0700,2019-03-25T15:51:33-0700",
1.0,2,8,6845648521,Mar 25,47.6633,https://seattle.craigslist.org/see/apa/d/seattle-100-off-first-months-rent-2/6845648521.html,-122.3022,7,"2019-03-19T18:39:53-0700,2019-03-19T18:39:53-0700,2019-03-25T15:07:42-0700",1675,0,750,$100 OFF FIRST MONTHS RENT!! 2 Bedroom/1 Bath for the Outdoorsy type,"2019-03-19T18:39:53-0700,2019-03-19T18:39:53-0700,2019-03-25T15:07:42-0700",
2.0,2,24,6850347537,Mar 25,47.611305,https://seattle.craigslist.org/see/apa/d/bellevue-2-bd-and-2ba-fully-equipped/6850347537.html,-122.206832,11,"2019-03-25T15:08:20-0700,2019-03-25T15:08:20-0700",4573,0,1419,"2 BD and 2BA, Fully-equipped kitchens, Spacious walk-in closets","2019-03-25T15:08:20-0700,2019-03-25T15:08:20-0700",
1.0,1,44,6850311785,Mar 25,47.488493,https://seattle.craigslist.org/see/apa/d/stop-searching-we-got-the-1-bedroom/6850311785.html,-122.168027,13,"2019-03-25T14:26:49-0700,2019-03-25T14:26:49-0700",1305,0,615,STOP Searching!! We got the 1 BEDROOM you're looking for!!,"2019-03-25T14:26:49-0700,2019-03-25T14:26:49-0700",
1.0,1,41,6850311772,Mar 25,47.754329,https://seattle.craigslist.org/see/apa/d/seattle-spacious-1-bed-1-bath-smartly/6850311772.html,-122.345209,12,"2019-03-25T14:26:48-0700,2019-03-25T14:26:48-0700",1560,0,545,"Spacious 1 Bed/1 Bath, Smartly Priced, Ready for Move-in!!! Tour 2day!","2019-03-25T14:26:48-0700,2019-03-25T14:26:48-0700",
1.0,1,16,6845196629,Mar 25,47.560312,https://seattle.craigslist.org/see/apa/d/seattle-pet-friendly-community-minute/6845196629.html,-122.382638,8,"2019-03-19T09:47:25-0700,2019-03-19T09:47:25-0700,2019-03-25T13:47:42-0700",1870,0,712,Pet friendly Community ~ Minute from DT Seattle ~ Spacious Bedroom w/ Large wind,"2019-03-19T09:47:25-0700,2019-03-19T09:47:25-0700,2019-03-25T13:47:42-0700",
1.0,2,48,6850277261,Mar 25,47.775654,https://seattle.craigslist.org/see/apa/d/mountlake-terrace-1000-gift-apply-today/6850277261.html,-122.346185,8,"2019-03-25T13:48:39-0700,2019-03-25T13:48:39-0700",1975,0,963,$1000 GIFT! APPLY TODAY AND GET OUR GREAT SPECIAL DEALS NOW!,"2019-03-25T13:48:39-0700,2019-03-25T13:48:39-0700",
1.0,1,25,6850241935,Mar 25,47.630276,https://seattle.craigslist.org/see/apa/d/seattle-spacious-urban-1-bedroom-6th/6850241935.html,-122.341335,24,"2019-03-25T13:11:50-0700,2019-03-25T13:11:50-0700",2125,0,619,"Spacious Urban 1 Bedroom, 6th Floor, Wash/Dry, Lake Union - #619","2019-03-25T13:11:50-0700,2019-03-25T13:11:50-0700",
1.0,1,31,6850240609,Mar 25,47.538543,https://seattle.craigslist.org/see/apa/d/bellevue-1x1-apartment-ready-for-you/6850240609.html,-122.165598,7,"2019-03-25T13:10:32-0700,2019-03-25T13:10:32-0700",1599,0,650,1x1 Apartment Ready for YOU TODAY!! Don't Miss Out!,"2019-03-25T13:10:32-0700,2019-03-25T13:10:32-0700",
2.0,2,50,6838361550,Mar 25,47.619544,https://seattle.craigslist.org/see/apa/d/seattle-2-bed-2-bath-2-good-2-pass-up/6838361550.html,-122.314761,7,"2019-03-10T17:19:45-0700,2019-03-10T17:19:45-0700,2019-03-25T12:25:03-0700",3295,0,980,2 Bed 2 Bath = 2 Good 2 Pass Up! Avail Early April! Pre Lease Today!,"2019-03-10T17:19:45-0700,2019-03-10T17:19:45-0700,2019-03-25T12:25:03-0700",
1.0,1,32,6850197151,Mar 25,47.546515,https://seattle.craigslist.org/see/apa/d/seattle-unparalleled-views-exceptional/6850197151.html,-122.375979,19,"2019-03-25T12:26:05-0700,2019-03-25T12:26:05-0700",1735,0,503,Unparalleled Views. Exceptional Style. Nonstop Luxury. 6 weeks Free!,"2019-03-25T12:26:05-0700,2019-03-25T12:26:05-0700",
1.0,2,19,6846286994,Mar 25,47.5444,https://seattle.craigslist.org/see/apa/d/spring-into-avalon-apartments-for/6846286994.html,-122.3735,7,"2019-03-20T13:59:41-0700,2019-03-20T13:59:41-0700,2019-03-25T12:27:10-0700",1575,0,,Spring into Avalon Apartments for beautiful seattle skyline views!!!,"2019-03-20T13:59:41-0700,2019-03-20T13:59:41-0700,2019-03-25T12:27:10-0700",
1.0,1,52,6829837131,Mar 25,47.545496,https://seattle.craigslist.org/see/apa/d/seattle-1-bd-garden-courtpre-leasing/6829837131.html,-122.274871,7,"2019-02-27T16:47:23-0800,2019-02-27T16:47:23-0800,2019-03-25T11:53:39-0700",1325,0,600,1 BD Garden Court*PRE-Leasing for April 6th Move-In*FREE Parking,"2019-02-27T16:47:23-0800,2019-02-27T16:47:23-0800,2019-03-25T11:53:39-0700",
1.0,1,24,6838137627,Mar 25,47.609382,https://seattle.craigslist.org/see/apa/d/seattle-waterfront-condo-in-downtown/6838137627.html,-122.344415,8,"2019-03-10T12:09:39-0700,2019-03-10T12:09:39-0700,2019-03-25T11:23:25-0700",2100,0,950,Waterfront Condo in downtown Seattle,"2019-03-10T12:09:39-0700,2019-03-10T12:09:39-0700,2019-03-25T11:23:25-0700",
1.0,0,32,6836622182,Mar 25,47.619045,https://seattle.craigslist.org/see/apa/d/seattle-the-redwood-has-studios-on/6836622182.html,-122.304879,5,"2019-03-08T10:56:53-0800,2019-03-08T10:56:53-0800,2019-03-25T11:23:43-0700",1250,0,252,The Redwood has Studios on Capitol Hill for Lease!,"2019-03-08T10:56:53-0800,2019-03-08T10:56:53-0800,2019-03-25T11:23:43-0700",
2.0,3,55,6850106868,Mar 25,47.290792,https://seattle.craigslist.org/see/apa/d/federal-way-with-wood-burning-fireplace/6850106868.html,-122.332339,21,"2019-03-25T10:59:15-0700,2019-03-25T10:59:15-0700",1895,0,1200,With a WOOD burning FIREPLACE! You'll be WARM all Winter long!,"2019-03-25T10:59:15-0700,2019-03-25T10:59:15-0700",
1.0,1,23,6850106618,Mar 25,47.616181,https://seattle.craigslist.org/see/apa/d/seattle-elegant-quartz-countertops/6850106618.html,-122.331418,16,"2019-03-25T10:59:02-0700,2019-03-25T10:59:02-0700",2859,0,744,"Elegant quartz countertops, Solar room-darkening shades, Tech niches","2019-03-25T10:59:02-0700,2019-03-25T10:59:02-0700",
2.0,2,21,6850070346,Mar 25,47.624731,https://seattle.craigslist.org/see/apa/d/seattle-be-part-of-something-special-at/6850070346.html,-122.337137,5,"2019-03-25T10:26:11-0700,2019-03-25T10:26:11-0700",4325,0,1021,Be A Part Of Something Special At HELM,"2019-03-25T10:26:11-0700,2019-03-25T10:26:11-0700",
1.0,2,30,6848366565,Mar 25,47.4441,https://seattle.craigslist.org/see/apa/d/seattle-stop-looking-come-on-over-to/6848366565.html,-122.3249,16,"2019-03-23T07:16:06-0700,2019-03-23T07:16:06-0700,2019-03-25T09:57:58-0700",1199,0,850,Stop Looking-Come on Over to Normandy Park Villa...,"2019-03-23T07:16:06-0700,2019-03-23T07:16:06-0700,2019-03-25T09:57:58-0700",
1.0,2,30,6848362739,Mar 25,47.4441,https://seattle.craigslist.org/see/apa/d/spacious-2-bedroom-apartment-with/6848362739.html,-122.3249,15,"2019-03-23T07:11:31-0700,2019-03-23T07:11:31-0700,2019-03-25T09:57:57-0700",1199,0,850,SPACIOUS 2 BEDROOM APARTMENT WITH BALCONY,"2019-03-23T07:11:31-0700,2019-03-23T07:11:31-0700,2019-03-25T09:57:57-0700",
1.0,0,19,6850008328,Mar 25,47.559402,https://seattle.craigslist.org/see/apa/d/seattle-mfte-studio-available-call-us/6850008328.html,-122.381054,24,"2019-03-25T09:30:44-0700,2019-03-25T09:30:44-0700",1141,0,439,MFTE Studio Available! Call Us Today To Find Out Details!,"2019-03-25T09:30:44-0700,2019-03-25T09:30:44-0700",
1.0,2,54,6850006956,Mar 25,47.534617,https://seattle.craigslist.org/see/apa/d/seattle-ground-level-2x1-opens-to/6850006956.html,-122.376344,14,"2019-03-25T09:29:32-0700,2019-03-25T09:29:32-0700",1630,0,760,Ground Level 2x1 Opens to Massive Enclosed Courtyard! Pets OK!,"2019-03-25T09:29:32-0700,2019-03-25T09:29:32-0700",
1.0,2,15,6829573523,Mar 25,47.7377,https://seattle.craigslist.org/see/apa/d/seattle-large-bedrooms-great-location/6829573523.html,-122.3431,4,"2019-02-27T11:20:27-0800,2019-02-27T11:20:27-0800,2019-03-25T08:52:54-0700",1595,0,900,Large Bedrooms - Great Location!,"2019-02-27T11:20:27-0800,2019-02-27T11:20:27-0800,2019-03-25T08:52:54-0700",
1.0,2,15,6839759183,Mar 25,47.70442,https://seattle.craigslist.org/see/apa/d/seattle-gorgeous-2-bedroom-loft/6839759183.html,-122.347071,4,"2019-03-12T11:30:51-0700,2019-03-12T11:30:51-0700,2019-03-25T08:52:29-0700",1495,0,750,Gorgeous 2 bedroom Loft,"2019-03-12T11:30:51-0700,2019-03-12T11:30:51-0700,2019-03-25T08:52:29-0700",
1.0,1,5,6840493326,Mar 25,47.62732,https://seattle.craigslist.org/see/apa/d/seattle-stunning-queen-anne-1-bdrm-with/6840493326.html,-122.364938,19,"2019-03-13T09:57:50-0700,2019-03-13T09:57:50-0700,2019-03-25T08:30:44-0700",1505,0,600,Stunning Queen Anne 1-bdrm with Water and/or Space Needle View,"2019-03-13T09:57:50-0700,2019-03-13T09:57:50-0700,2019-03-25T08:30:44-0700",
1.0,2,8,6841512408,Mar 25,47.7377,https://seattle.craigslist.org/see/apa/d/seattle-two-bed-one-bath-apartment/6841512408.html,-122.3431,11,"2019-03-14T13:17:40-0700,2019-03-14T13:17:40-0700,2019-03-25T11:01:50-0700",2295,0,850,TWO BED / ONE BATH APARTMENT AVAILABLE,"2019-03-14T13:17:40-0700,2019-03-14T13:17:40-0700,2019-03-25T11:01:50-0700",
1.0,0,8,6827561468,Mar 25,47.618157,https://seattle.craigslist.org/see/apa/d/seattle-no-credit-check-required/6827561468.html,-122.349041,6,"2019-02-25T01:56:50-0800,2019-02-25T01:56:50-0800,2019-03-25T05:29:15-0700",1695,0,,No Credit Check Required!,"2019-02-25T01:56:50-0800,2019-02-25T01:56:50-0800,2019-03-25T05:29:15-0700",
,,5,6849753039,Mar 25,47.5344,https://seattle.craigslist.org/see/apa/d/seattle-2-bd-1ba-home-open-floor-plan/6849753039.html,-122.3547,3,"2019-03-25T03:37:26-0700,2019-03-25T03:37:26-0700",1700,0,,- ))_*___*2 bd 1ba Home w/ open floor plan and lots of light!@,"2019-03-25T03:37:26-0700,2019-03-25T03:37:26-0700",
